employee_id,is_promoted,prediction,probability
56555,0,0.0,"[0.9176422433684832,0.0823577566315169]"
56556,0,0.0,"[0.9356632912170448,0.0643367087829552]"
56569,0,0.0,"[0.9381226463868575,0.06187735361314246]"
56570,0,0.0,"[0.9262584463572,0.07374155364280005]"
56571,0,0.0,"[0.897636434770788,0.10236356522921193]"
56574,1,0.0,"[0.8893989904944037,0.11060100950559629]"
56575,0,0.0,"[0.9311104214931661,0.06888957850683378]"
56577,0,0.0,"[0.8923516279618063,0.10764837203819368]"
56578,0,0.0,"[0.8891182182485844,0.11088178175141562]"
56582,0,0.0,"[0.9289334845232219,0.07106651547677806]"
56584,0,0.0,"[0.9369903053909712,0.06300969460902885]"
56597,0,0.0,"[0.9416326693777363,0.05836733062226373]"
56601,0,0.0,"[0.9242254552850063,0.0757745447149937]"
56610,1,0.0,"[0.5017065913997625,0.49829340860023763]"
56612,0,0.0,"[0.9286473405989359,0.07135265940106404]"
56613,0,0.0,"[0.9350110573926677,0.06498894260733232]"
56623,0,0.0,"[0.9298380162688662,0.07016198373113375]"
56650,0,0.0,"[0.9175018711971782,0.08249812880282169]"
56654,0,0.0,"[0.8987910654254474,0.10120893457455259]"
56662,0,0.0,"[0.8894544376206959,0.11054556237930414]"
56677,0,0.0,"[0.9277891202460089,0.0722108797539911]"
56678,0,0.0,"[0.9338511922420046,0.06614880775799528]"
56685,0,0.0,"[0.9354104428712282,0.06458955712877189]"
56696,0,0.0,"[0.9274579837774336,0.07254201622256638]"
56718,0,0.0,"[0.8682798467660284,0.13172015323397157]"
56720,0,0.0,"[0.9340594930468409,0.06594050695315903]"
56722,1,0.0,"[0.9009504936132652,0.09904950638673479]"
56728,0,0.0,"[0.9056258539114872,0.09437414608851288]"
56732,0,0.0,"[0.9347708885390177,0.06522911146098229]"
56742,0,0.0,"[0.9316448129774533,0.06835518702254678]"
56754,0,0.0,"[0.9234779481342605,0.07652205186573954]"
56757,0,0.0,"[0.904247377453647,0.09575262254635299]"
56773,1,0.0,"[0.9284300026301316,0.07156999736986826]"
56775,0,0.0,"[0.9287377536348407,0.07126224636515933]"
56778,1,0.0,"[0.8894037274956281,0.11059627250437182]"
56787,0,0.0,"[0.9327328454976024,0.06726715450239772]"
56802,0,0.0,"[0.9232200681344743,0.07677993186552565]"
56804,0,0.0,"[0.9336874374851872,0.06631256251481281]"
56805,0,0.0,"[0.9317152440679722,0.06828475593202778]"
56807,0,0.0,"[0.9053352294438252,0.09466477055617491]"
56811,0,0.0,"[0.6964767591510043,0.3035232408489958]"
56819,0,0.0,"[0.9351591604625649,0.06484083953743515]"
56831,0,0.0,"[0.9234858313956338,0.07651416860436623]"
56840,0,0.0,"[0.887458407234551,0.112541592765449]"
56848,0,0.0,"[0.9248911772195436,0.07510882278045641]"
56853,0,0.0,"[0.90630757324644,0.09369242675356008]"
56855,0,0.0,"[0.9191034468921727,0.08089655310782735]"
56857,0,0.0,"[0.9007248747238603,0.0992751252761398]"
56867,1,0.0,"[0.9247220033503879,0.075277996649612]"
56874,0,0.0,"[0.8965485109266575,0.10345148907334245]"
56889,0,0.0,"[0.9342829317314992,0.0657170682685008]"
56891,0,0.0,"[0.8931099263153801,0.10689007368461988]"
56896,0,0.0,"[0.9053779664628014,0.09462203353719856]"
56903,0,0.0,"[0.9265286467535837,0.07347135324641622]"
56908,0,0.0,"[0.934906688577696,0.065093311422304]"
56927,0,0.0,"[0.9053040478127349,0.09469595218726513]"
56932,0,0.0,"[0.9278970156087165,0.07210298439128349]"
56934,0,0.0,"[0.9290216174801866,0.07097838251981346]"
56939,0,0.0,"[0.9239053495129137,0.07609465048708622]"
56945,0,0.0,"[0.935768868792241,0.06423113120775914]"
56961,0,0.0,"[0.9066248516756966,0.09337514832430345]"
56981,0,0.0,"[0.9320584729778889,0.06794152702211101]"
56983,0,0.0,"[0.901437151442305,0.09856284855769509]"
56991,0,0.0,"[0.9352719057473614,0.06472809425263862]"
57003,0,0.0,"[0.6991004113297167,0.3008995886702833]"
57011,0,0.0,"[0.8790534087577399,0.12094659124226005]"
57012,0,0.0,"[0.935768868792241,0.06423113120775914]"
57016,0,0.0,"[0.935768868792241,0.06423113120775914]"
57040,0,0.0,"[0.935045234778548,0.06495476522145208]"
57042,0,0.0,"[0.9161373081827369,0.08386269181726325]"
57049,0,0.0,"[0.9329067392232243,0.06709326077677571]"
57054,0,0.0,"[0.9270541373735839,0.07294586262641616]"
57060,1,0.0,"[0.8810023269053583,0.11899767309464167]"
57086,1,0.0,"[0.9281548286573925,0.07184517134260739]"
57090,0,0.0,"[0.9266957806059254,0.0733042193940746]"
57096,0,0.0,"[0.9305662873635433,0.0694337126364567]"
57097,1,0.0,"[0.8838284429889169,0.116171557011083]"
57102,1,0.0,"[0.9269429572342248,0.07305704276577513]"
57105,0,0.0,"[0.935702919421856,0.0642970805781439]"
57109,0,0.0,"[0.903602143020527,0.096397856979473]"
57134,0,0.0,"[0.9170327371151723,0.08296726288482767]"
57144,0,0.0,"[0.9287279723972266,0.07127202760277337]"
57151,1,0.0,"[0.5841930640320449,0.41580693596795526]"
57164,0,0.0,"[0.9289300568725333,0.07106994312746673]"
57187,0,0.0,"[0.9288253676387526,0.0711746323612474]"
57189,0,0.0,"[0.9266957806059254,0.0733042193940746]"
57194,0,0.0,"[0.92852485760596,0.07147514239404007]"
57198,0,0.0,"[0.879954708378615,0.12004529162138501]"
57201,0,0.0,"[0.9240719323786435,0.07592806762135647]"
57202,0,0.0,"[0.9001432919179116,0.09985670808208841]"
57214,0,0.0,"[0.9354104428712282,0.06458955712877189]"
57219,0,0.0,"[0.9016889957421031,0.09831100425789692]"
57238,0,0.0,"[0.929538627466103,0.07046137253389693]"
57242,0,0.0,"[0.9261334340246558,0.07386656597534431]"
57250,0,0.0,"[0.9369903053909712,0.06300969460902885]"
57256,0,0.0,"[0.9334410790020677,0.06655892099793224]"
57258,0,0.0,"[0.9316170088692669,0.068382991130733]"
57264,0,0.0,"[0.8949095670261279,0.10509043297387208]"
57272,0,0.0,"[0.9292181505025715,0.0707818494974284]"
57285,0,0.0,"[0.9186391539191371,0.08136084608086293]"
57294,0,0.0,"[0.9293897970311366,0.07061020296886339]"
57298,0,0.0,"[0.9337677097010487,0.06623229029895124]"
57309,0,0.0,"[0.8841322503022893,0.11586774969771078]"
57324,0,0.0,"[0.8968473425046314,0.10315265749536863]"
57326,0,0.0,"[0.8778987579628412,0.12210124203715875]"
57331,0,0.0,"[0.9383953087326782,0.06160469126732186]"
57344,0,0.0,"[0.9304196918469606,0.06958030815303941]"
57346,0,0.0,"[0.927282396255316,0.07271760374468395]"
57365,0,0.0,"[0.9284300026301316,0.07156999736986826]"
57369,0,0.0,"[0.930736544557937,0.06926345544206292]"
57370,1,0.0,"[0.8984231758039597,0.10157682419604036]"
57371,0,0.0,"[0.9335801106340101,0.06641988936598983]"
57376,0,0.0,"[0.9273260500819902,0.07267394991800981]"
57380,0,0.0,"[0.9177909467636666,0.0822090532363334]"
57385,0,0.0,"[0.9169344865155357,0.08306551348446431]"
57388,0,0.0,"[0.9298780708687108,0.07012192913128923]"
57394,0,0.0,"[0.9267638543155533,0.07323614568444667]"
57402,0,0.0,"[0.92926766527553,0.07073233472447002]"
57408,0,0.0,"[0.920462330901355,0.07953766909864496]"
57418,0,0.0,"[0.9332983408519535,0.06670165914804653]"
57426,0,0.0,"[0.9231108590125342,0.07688914098746583]"
57442,0,0.0,"[0.9053352294438252,0.09466477055617491]"
57448,0,0.0,"[0.9204470721233579,0.07955292787664216]"
57450,0,0.0,"[0.7369892350970764,0.26301076490292363]"
57451,0,0.0,"[0.9334203245205879,0.0665796754794121]"
57477,0,0.0,"[0.9188074257047919,0.08119257429520822]"
57478,0,0.0,"[0.8789203906082858,0.12107960939171415]"
57480,0,0.0,"[0.9051073799101822,0.09489262008981773]"
57492,0,0.0,"[0.9389760814183308,0.06102391858166921]"
57495,0,0.0,"[0.9352745866046559,0.06472541339534417]"
57497,0,0.0,"[0.9279835245760814,0.07201647542391867]"
57499,1,0.0,"[0.9209138516847627,0.0790861483152373]"
57503,0,0.0,"[0.9314904768506014,0.06850952314939864]"
57512,0,0.0,"[0.9262399391669182,0.07376006083308179]"
57523,0,0.0,"[0.8929601282359996,0.10703987176400044]"
57537,0,0.0,"[0.9152276113026413,0.08477238869735874]"
57538,0,0.0,"[0.9268346399282871,0.07316536007171297]"
57539,0,0.0,"[0.9277640501496172,0.07223594985038284]"
57544,0,0.0,"[0.9289097166650042,0.07109028333499577]"
57546,0,0.0,"[0.9284584383005404,0.07154156169945955]"
57555,0,0.0,"[0.929800513342423,0.07019948665757701]"
57559,0,0.0,"[0.9255937836407291,0.07440621635927092]"
57560,0,0.0,"[0.9252538236639775,0.07474617633602249]"
57563,0,0.0,"[0.9219111944364172,0.07808880556358273]"
57575,0,0.0,"[0.9338155144108753,0.06618448558912478]"
57605,0,0.0,"[0.920253612272071,0.07974638772792907]"
57610,0,0.0,"[0.9297032685737463,0.07029673142625369]"
57611,0,0.0,"[0.9279835245760814,0.07201647542391867]"
57615,0,0.0,"[0.9318847281811427,0.06811527181885742]"
57617,0,0.0,"[0.9237408536137801,0.07625914638621997]"
57619,0,0.0,"[0.8992631813354774,0.10073681866452262]"
57628,0,0.0,"[0.8940518046156533,0.1059481953843468]"
57630,0,0.0,"[0.9291856793700504,0.07081432062994959]"
57644,0,0.0,"[0.931800381418216,0.06819961858178407]"
57656,0,0.0,"[0.9283239319825545,0.07167606801744554]"
57657,0,0.0,"[0.9388700517681101,0.06112994823188989]"
57679,0,0.0,"[0.9238943922891081,0.07610560771089195]"
57685,0,0.0,"[0.8882260431298501,0.11177395687014989]"
57688,0,0.0,"[0.9177487792775227,0.08225122072247733]"
57698,0,0.0,"[0.9300308020911409,0.06996919790885917]"
57709,0,0.0,"[0.9333187999669668,0.06668120003303332]"
57712,0,0.0,"[0.9325389555515429,0.06746104444845712]"
57716,0,0.0,"[0.931810599179441,0.06818940082055897]"
57724,1,0.0,"[0.924095426540067,0.07590457345993298]"
57760,0,0.0,"[0.7530547057332576,0.2469452942667425]"
57780,0,0.0,"[0.9279360591573967,0.0720639408426032]"
57781,0,0.0,"[0.9277130781149893,0.07228692188501068]"
57792,0,0.0,"[0.9004997658428273,0.09950023415717266]"
57808,0,0.0,"[0.7919596220957381,0.2080403779042618]"
57811,0,0.0,"[0.9286902882161562,0.07130971178384385]"
57816,0,0.0,"[0.9325714006469955,0.06742859935300449]"
57818,1,0.0,"[0.8464757812422122,0.1535242187577877]"
57820,0,0.0,"[0.9054017342396666,0.09459826576033332]"
57822,0,0.0,"[0.9216691611186363,0.07833083888136376]"
57825,0,0.0,"[0.9354094918106778,0.06459050818932224]"
57827,0,0.0,"[0.9378682124379105,0.06213178756208949]"
57838,0,0.0,"[0.9349908623307398,0.06500913766926016]"
57844,0,0.0,"[0.9297137100171406,0.07028628998285935]"
57849,0,0.0,"[0.9246893128385675,0.07531068716143252]"
57857,1,0.0,"[0.9007226440796224,0.09927735592037763]"
57869,0,0.0,"[0.9302340890027553,0.06976591099724469]"
57871,0,0.0,"[0.9268955808973287,0.07310441910267133]"
57888,0,0.0,"[0.8838373177270022,0.11616268227299777]"
57897,0,0.0,"[0.9318181866578965,0.06818181334210348]"
57904,0,0.0,"[0.9315835599980278,0.0684164400019722]"
57911,0,0.0,"[0.9327134772996467,0.06728652270035322]"
57932,0,0.0,"[0.9276487537781875,0.07235124622181255]"
57947,0,0.0,"[0.9273961830035738,0.07260381699642623]"
57951,0,0.0,"[0.9342651011389508,0.06573489886104916]"
57959,0,0.0,"[0.9334009233954967,0.06659907660450329]"
57974,0,0.0,"[0.9382694911477859,0.061730508852214185]"
57975,0,0.0,"[0.9246244276297394,0.07537557237026057]"
57982,0,0.0,"[0.9286031579171077,0.07139684208289232]"
57994,0,0.0,"[0.9233458805516896,0.0766541194483104]"
57998,0,0.0,"[0.9373084132219682,0.06269158677803181]"
58001,0,0.0,"[0.9296104819003357,0.0703895180996644]"
58004,1,0.0,"[0.8853685043436895,0.11463149565631044]"
58015,0,0.0,"[0.8903374028775601,0.10966259712243989]"
58016,0,0.0,"[0.9073902525985761,0.09260974740142391]"
58017,0,0.0,"[0.9196894902686519,0.0803105097313481]"
58022,0,0.0,"[0.9206213203459109,0.07937867965408914]"
58025,0,0.0,"[0.8997572863475184,0.10024271365248164]"
58026,0,0.0,"[0.9287092754080063,0.07129072459199369]"
58037,0,0.0,"[0.92900429801355,0.07099570198644989]"
58039,0,0.0,"[0.9285434036038593,0.07145659639614069]"
58043,0,0.0,"[0.9279835245760814,0.07201647542391867]"
58045,0,0.0,"[0.913101496165569,0.08689850383443105]"
58069,0,0.0,"[0.9315487231872968,0.06845127681270322]"
58073,1,0.0,"[0.8229177674152303,0.1770822325847697]"
58075,0,0.0,"[0.9281121331306622,0.07188786686933785]"
58078,0,0.0,"[0.928232830042293,0.07176716995770697]"
58079,1,0.0,"[0.8814345487948715,0.11856545120512853]"
58100,0,0.0,"[0.9343597219932792,0.06564027800672073]"
58104,0,0.0,"[0.8841987802980037,0.11580121970199624]"
58105,0,0.0,"[0.9279835245760814,0.07201647542391867]"
58107,1,0.0,"[0.5204368978574849,0.4795631021425151]"
58114,0,0.0,"[0.9318325603525119,0.06816743964748813]"
58126,0,0.0,"[0.9316448129774533,0.06835518702254678]"
58131,0,0.0,"[0.9280630732919195,0.07193692670808041]"
58136,0,0.0,"[0.9338769249535588,0.0661230750464412]"
58138,0,0.0,"[0.9342150614876036,0.06578493851239632]"
58148,1,0.0,"[0.7869183316502703,0.2130816683497297]"
58155,0,0.0,"[0.8819579168541802,0.11804208314581967]"
58157,0,0.0,"[0.9327907030920044,0.0672092969079956]"
58163,0,0.0,"[0.9348846017386725,0.06511539826132755]"
58176,0,0.0,"[0.929266265909916,0.07073373409008392]"
58180,0,0.0,"[0.9289450291733405,0.07105497082665951]"
58184,0,0.0,"[0.9221529273388579,0.07784707266114212]"
58189,0,0.0,"[0.9282478627063793,0.07175213729362064]"
58191,0,0.0,"[0.9060816278523209,0.09391837214767901]"
58205,0,0.0,"[0.9322363065476733,0.06776369345232658]"
58210,0,0.0,"[0.9312628873326884,0.06873711266731156]"
58211,0,0.0,"[0.9340594930468409,0.06594050695315903]"
58213,0,0.0,"[0.8063204327115899,0.19367956728841007]"
58214,0,0.0,"[0.9060963415333302,0.0939036584666698]"
58216,0,0.0,"[0.9280630732919195,0.07193692670808041]"
58218,0,0.0,"[0.9242913914211457,0.07570860857885439]"
58233,0,0.0,"[0.892302175680119,0.10769782431988086]"
58241,0,0.0,"[0.9288253676387526,0.0711746323612474]"
58242,0,0.0,"[0.9300644773740576,0.06993552262594228]"
58243,0,0.0,"[0.9240004340970652,0.07599956590293469]"
58252,0,0.0,"[0.917208952265396,0.08279104773460408]"
58254,0,0.0,"[0.9388101423953978,0.06118985760460222]"
58260,0,0.0,"[0.9294727075813404,0.07052729241865956]"
58261,0,0.0,"[0.9348527066365384,0.06514729336346156]"
58270,1,0.0,"[0.9251663288125185,0.07483367118748142]"
58275,1,0.0,"[0.8145759112143055,0.18542408878569452]"
58286,1,0.0,"[0.7629562755275208,0.23704372447247926]"
58287,0,0.0,"[0.8902182353353038,0.10978176466469623]"
58289,0,0.0,"[0.9275233647066086,0.07247663529339145]"
58303,0,0.0,"[0.9268955808973287,0.07310441910267133]"
58309,0,0.0,"[0.929825594283669,0.07017440571633096]"
58312,0,0.0,"[0.9272108071491342,0.07278919285086584]"
58322,0,0.0,"[0.9060816278523209,0.09391837214767901]"
58327,1,0.0,"[0.8897156298100302,0.11028437018996977]"
58350,0,0.0,"[0.9213345362732693,0.07866546372673068]"
58351,0,0.0,"[0.8985877304851841,0.10141226951481577]"
58354,0,0.0,"[0.9227410117587685,0.07725898824123147]"
58355,0,0.0,"[0.9187755589337832,0.08122444106621676]"
58394,0,0.0,"[0.8882773811178122,0.1117226188821878]"
58411,0,0.0,"[0.9336319126157616,0.06636808738423836]"
58412,0,0.0,"[0.934353908435209,0.06564609156479087]"
58430,0,0.0,"[0.9053352294438252,0.09466477055617491]"
58432,1,0.0,"[0.5942988577582774,0.40570114224172266]"
58437,0,0.0,"[0.9288364479451976,0.07116355205480239]"
58439,0,0.0,"[0.8945664338733091,0.10543356612669086]"
58447,1,0.0,"[0.9270713650915747,0.07292863490842535]"
58448,0,0.0,"[0.9306751112186801,0.06932488878131997]"
58472,0,0.0,"[0.9294119700788427,0.07058802992115724]"
58480,1,0.0,"[0.9203589799976775,0.07964102000232257]"
58490,0,0.0,"[0.930531214804625,0.06946878519537508]"
58491,0,0.0,"[0.9331485427725729,0.0668514572274271]"
58497,0,0.0,"[0.9314595814522381,0.06854041854776188]"
58499,0,0.0,"[0.9351356424108813,0.06486435758911867]"
58501,1,0.0,"[0.6147167994095656,0.38528320059043436]"
58510,0,0.0,"[0.9227400141628427,0.07725998583715733]"
58520,1,0.0,"[0.8699875629500708,0.13001243704992915]"
58526,0,0.0,"[0.880081272587412,0.119918727412588]"
58534,0,0.0,"[0.9089321543096779,0.09106784569032214]"
58536,0,0.0,"[0.9316775989558586,0.0683224010441414]"
58537,0,0.0,"[0.9076880987796359,0.09231190122036408]"
58538,0,0.0,"[0.8886945080835815,0.1113054919164184]"
58541,0,0.0,"[0.9283029884956089,0.07169701150439105]"
58545,0,0.0,"[0.931922687925233,0.068077312074767]"
58549,0,0.0,"[0.9306637946541626,0.06933620534583734]"
58552,0,0.0,"[0.911367135968223,0.08863286403177696]"
58562,0,0.0,"[0.9278695198519658,0.07213048014803417]"
58566,0,0.0,"[0.817752368695872,0.18224763130412805]"
58567,1,0.0,"[0.8728239831471255,0.1271760168528745]"
58572,0,0.0,"[0.9334089887161262,0.06659101128387374]"
58580,0,0.0,"[0.9318901478952794,0.0681098521047207]"
58581,1,0.0,"[0.9292995839906145,0.07070041600938555]"
58588,0,0.0,"[0.9051365052005388,0.09486349479946118]"
58606,0,0.0,"[0.9236689434938964,0.07633105650610363]"
58607,0,0.0,"[0.9301427580929343,0.0698572419070656]"
58609,0,0.0,"[0.9100662081007866,0.0899337918992134]"
58614,1,0.0,"[0.9268955808973287,0.07310441910267133]"
58636,0,0.0,"[0.9326066117581462,0.06739338824185379]"
58641,0,0.0,"[0.9287268893147743,0.07127311068522578]"
58644,0,0.0,"[0.93473090438345,0.06526909561654995]"
58648,1,0.0,"[0.9293102483152984,0.07068975168470165]"
58655,0,0.0,"[0.9265527621335934,0.07344723786640658]"
58656,0,0.0,"[0.903222357830628,0.0967776421693721]"
58662,0,0.0,"[0.9288963757366625,0.07110362426333754]"
58670,0,0.0,"[0.9319430181004738,0.06805698189952616]"
58672,0,0.0,"[0.9331485427725729,0.0668514572274271]"
58682,0,0.0,"[0.9305662873635433,0.0694337126364567]"
58683,0,0.0,"[0.8939761616165394,0.10602383838346062]"
58687,1,0.0,"[0.8987945210360405,0.10120547896395946]"
58694,0,0.0,"[0.9252411264169145,0.07475887358308549]"
58711,0,0.0,"[0.9292181505025715,0.0707818494974284]"
58715,0,0.0,"[0.9257745221737198,0.07422547782628017]"
58723,0,0.0,"[0.9333187999669668,0.06668120003303332]"
58728,0,0.0,"[0.9332983408519535,0.06670165914804653]"
58738,0,0.0,"[0.926943537748875,0.07305646225112503]"
58741,1,0.0,"[0.9246633813834347,0.07533661861656518]"
58744,0,0.0,"[0.9051073799101822,0.09489262008981773]"
58747,0,0.0,"[0.8924217340323141,0.10757826596768591]"
58759,0,0.0,"[0.9341246351448619,0.06587536485513813]"
58763,0,0.0,"[0.934235277241087,0.06576472275891308]"
58767,0,0.0,"[0.9314279915572651,0.06857200844273492]"
58797,0,0.0,"[0.9311637454107788,0.06883625458922114]"
58801,0,0.0,"[0.9244134060618995,0.07558659393810058]"
58802,0,0.0,"[0.908238267413544,0.091761732586456]"
58811,0,0.0,"[0.9274529615676065,0.07254703843239352]"
58813,0,0.0,"[0.9279835245760814,0.07201647542391867]"
58814,0,0.0,"[0.9307760819903832,0.0692239180096168]"
58817,0,0.0,"[0.9252602551689736,0.07473974483102633]"
58818,0,0.0,"[0.9258790870280013,0.07412091297199881]"
58823,0,0.0,"[0.907905468377551,0.09209453162244893]"
58825,0,0.0,"[0.9304168241672316,0.0695831758327683]"
58828,1,0.0,"[0.935683528721646,0.06431647127835402]"
58835,0,0.0,"[0.9390335966611255,0.06096640333887441]"
58842,0,0.0,"[0.9297310397345917,0.07026896026540819]"
58851,1,0.0,"[0.9319111448926896,0.06808885510731043]"
58852,0,0.0,"[0.9422029815653744,0.05779701843462564]"
58854,0,0.0,"[0.9344333135203714,0.06556668647962863]"
58860,0,0.0,"[0.9315487231872968,0.06845127681270322]"
58877,0,0.0,"[0.932159839520662,0.06784016047933802]"
58880,1,0.0,"[0.8817471202179717,0.11825287978202827]"
58888,0,0.0,"[0.9284300026301316,0.07156999736986826]"
58889,0,0.0,"[0.9192132129156805,0.08078678708431947]"
58894,0,0.0,"[0.9301556963960994,0.06984430360390072]"
58900,0,0.0,"[0.9228305948925267,0.07716940510747333]"
58903,0,0.0,"[0.9323833871107802,0.06761661288921984]"
58905,0,0.0,"[0.9243298762103954,0.07567012378960453]"
58907,0,0.0,"[0.8837570135013947,0.11624298649860537]"
58922,0,0.0,"[0.9265533108593955,0.07344668914060443]"
58923,0,0.0,"[0.9274753372259364,0.07252466277406355]"
58924,1,0.0,"[0.8986105779011233,0.10138942209887675]"
58942,0,0.0,"[0.9054675358549952,0.0945324641450048]"
58948,1,0.0,"[0.8643671338483894,0.13563286615161066]"
58967,0,0.0,"[0.9265527621335934,0.07344723786640658]"
58977,0,0.0,"[0.9330804066378589,0.06691959336214107]"
58983,0,0.0,"[0.8839299457842296,0.11607005421577045]"
58988,1,0.0,"[0.5727628890373249,0.42723711096267514]"
58989,0,0.0,"[0.921572588803691,0.07842741119630899]"
58991,0,0.0,"[0.9240992565865279,0.07590074341347211]"
58998,0,0.0,"[0.9276518912819582,0.07234810871804166]"
59014,0,0.0,"[0.9270042753964303,0.07299572460356975]"
59019,0,0.0,"[0.9238165518782091,0.07618344812179094]"
59037,0,0.0,"[0.9333121931794246,0.06668780682057542]"
59041,0,0.0,"[0.8063204327115899,0.19367956728841007]"
59047,0,0.0,"[0.9214319665354735,0.07856803346452655]"
59062,1,0.0,"[0.8633037147518303,0.13669628524816965]"
59063,1,0.0,"[0.9058430852247935,0.09415691477520657]"
59071,0,0.0,"[0.9277364333212518,0.0722635666787483]"
59075,0,0.0,"[0.9049852866932009,0.0950147133067991]"
59080,0,0.0,"[0.9373070457936389,0.06269295420636116]"
59087,0,0.0,"[0.9196130147151516,0.08038698528484838]"
59094,0,0.0,"[0.9172417453719313,0.08275825462806871]"
59095,0,0.0,"[0.9371660895852171,0.06283391041478287]"
59109,0,0.0,"[0.9261791645527484,0.0738208354472516]"
59119,0,0.0,"[0.9271799743481683,0.07282002565183165]"
59129,0,0.0,"[0.9296553370892753,0.07034466291072475]"
59131,0,0.0,"[0.8958339147213352,0.10416608527866471]"
59148,0,0.0,"[0.9319996945220956,0.06800030547790445]"
59150,0,0.0,"[0.9281566047556601,0.07184339524433998]"
59157,0,0.0,"[0.9314279915572651,0.06857200844273492]"
59176,0,0.0,"[0.9246843725044062,0.07531562749559391]"
59185,0,0.0,"[0.910675361721838,0.0893246382781619]"
59189,0,0.0,"[0.9207305747014364,0.0792694252985636]"
59200,0,0.0,"[0.9330215286380501,0.06697847136194987]"
59201,0,0.0,"[0.926815943099702,0.07318405690029793]"
59202,1,0.0,"[0.9272015692664992,0.07279843073350081]"
59205,0,0.0,"[0.9317826453375405,0.0682173546624595]"
59207,0,0.0,"[0.933841014713678,0.06615898528632201]"
59209,0,0.0,"[0.9381250405167751,0.06187495948322491]"
59220,0,0.0,"[0.9203182511592067,0.07968174884079328]"
59223,0,0.0,"[0.8802241791987748,0.11977582080122523]"
59226,0,0.0,"[0.9177909467636666,0.0822090532363334]"
59229,0,0.0,"[0.8991452083681267,0.10085479163187332]"
59238,0,0.0,"[0.935768868792241,0.06423113120775914]"
59240,0,0.0,"[0.931485949949717,0.06851405005028292]"
59241,0,0.0,"[0.9283833795151014,0.0716166204848986]"
59243,0,0.0,"[0.9330451883990594,0.06695481160094059]"
59245,0,0.0,"[0.9305547431827692,0.0694452568172307]"
59256,0,0.0,"[0.9274095829202217,0.0725904170797783]"
59259,0,0.0,"[0.926815943099702,0.07318405690029793]"
59278,0,0.0,"[0.932690688633014,0.06730931136698602]"
59281,0,0.0,"[0.9388101423953978,0.06118985760460222]"
59290,0,0.0,"[0.9274593432622775,0.07254065673772238]"
59291,0,0.0,"[0.9242823118917589,0.07571768810824109]"
59301,0,0.0,"[0.8836151892126958,0.11638481078730427]"
59302,0,0.0,"[0.8876681090943043,0.11233189090569577]"
59307,0,0.0,"[0.9259209487671978,0.07407905123280234]"
59310,0,0.0,"[0.9284120421519252,0.07158795784807473]"
59324,0,0.0,"[0.9300059622086583,0.06999403779134175]"
59331,0,0.0,"[0.9233328691970982,0.07666713080290179]"
59336,0,0.0,"[0.9009545553075051,0.09904544469249488]"
59341,0,0.0,"[0.9307381892317527,0.06926181076824733]"
59346,0,0.0,"[0.9187173042432832,0.08128269575671682]"
59356,0,0.0,"[0.9053352294438252,0.09466477055617491]"
59359,0,0.0,"[0.9297435564105804,0.07025644358941958]"
59361,0,0.0,"[0.9279445476777912,0.07205545232220886]"
59366,0,0.0,"[0.8947906057789312,0.10520939422106879]"
59367,0,0.0,"[0.9280840702893299,0.07191592971067015]"
59382,0,0.0,"[0.901321396921281,0.098678603078719]"
59388,0,0.0,"[0.9309832365750519,0.06901676342494804]"
59395,0,0.0,"[0.9314279915572651,0.06857200844273492]"
59397,0,0.0,"[0.863842175186212,0.13615782481378802]"
59404,0,0.0,"[0.9267704898100089,0.07322951018999121]"
59410,0,0.0,"[0.9292179915856034,0.0707820084143967]"
59415,0,0.0,"[0.9339417563622704,0.06605824363772961]"
59431,0,0.0,"[0.9356072087669669,0.06439279123303306]"
59439,0,0.0,"[0.9237104287417975,0.07628957125820245]"
59444,0,0.0,"[0.905695385388638,0.09430461461136194]"
59449,0,0.0,"[0.8753506900735858,0.12464930992641424]"
59457,0,0.0,"[0.9320896341334343,0.06791036586656568]"
59459,0,0.0,"[0.9243558633782506,0.07564413662174947]"
59463,0,0.0,"[0.9359687788836002,0.0640312211163998]"
59481,0,0.0,"[0.9388043643045292,0.06119563569547078]"
59488,0,0.0,"[0.9244345788230774,0.07556542117692254]"
59491,0,0.0,"[0.9243914405846408,0.07560855941535918]"
59492,0,0.0,"[0.9031930025700597,0.09680699742994019]"
59497,0,0.0,"[0.9327305496627277,0.06726945033727234]"
59499,0,0.0,"[0.9289653134826119,0.071034686517388]"
59502,0,0.0,"[0.929968301629835,0.07003169837016496]"
59503,0,0.0,"[0.9244124066182157,0.07558759338178433]"
59519,1,0.0,"[0.9296553370892753,0.07034466291072475]"
59523,0,0.0,"[0.8947731752401029,0.10522682475989709]"
59525,0,0.0,"[0.9366245441962913,0.06337545580370875]"
59527,0,0.0,"[0.9280630732919195,0.07193692670808041]"
59529,0,0.0,"[0.9269294294322548,0.07307057056774525]"
59538,0,0.0,"[0.8885645065556333,0.11143549344436661]"
59559,0,0.0,"[0.9348206175290603,0.0651793824709397]"
59566,0,0.0,"[0.928460559792691,0.07153944020730897]"
59567,0,0.0,"[0.9240627161928674,0.07593728380713252]"
59582,0,0.0,"[0.93292069323893,0.06707930676106992]"
59591,0,0.0,"[0.9193469107720844,0.0806530892279155]"
59593,1,0.0,"[0.8921435847779634,0.10785641522203664]"
59596,0,0.0,"[0.9282478627063793,0.07175213729362064]"
59607,0,0.0,"[0.9249541723261715,0.07504582767382859]"
